,ata_energy,data_energy_per_atom,data_volume,data_formation_energy_per_atom,data_nsites,data_nelements,data_e_above_hull,data_band_gap,data_density,data_total_magnetization,data_oxide_num,G_Reuss,G_VRH,G_Voigt,G_Voigt_Reuss_Hill,K_Reuss,K_VRH,K_Voigt,K_Voigt_Reuss_Hill,elastic_anisotropy,elastic_tensor00,elastic_tensor01,elastic_tensor02,elastic_tensor03,elastic_tensor04,elastic_tensor05,elastic_tensor10,elastic_tensor11,elastic_tensor12,elastic_tensor13,elastic_tensor14,elastic_tensor15,elastic_tensor20,elastic_tensor21,elastic_tensor22,elastic_tensor23,elastic_tensor24,elastic_tensor25,elastic_tensor30,elastic_tensor31,elastic_tensor32,elastic_tensor33,elastic_tensor34,elastic_tensor35,elastic_tensor40,elastic_tensor41,elastic_tensor42,elastic_tensor43,elastic_tensor44,elastic_tensor45,elastic_tensor50,elastic_tensor51,elastic_tensor52,elastic_tensor53,elastic_tensor54,elastic_tensor55,homogeneous_poisson,poisson_ratio,universal_anisotropy,compliance_tensor00,compliance_tensor01,compliance_tensor02,compliance_tensor03,compliance_tensor04,compliance_tensor05,compliance_tensor10,compliance_tensor11,compliance_tensor12,compliance_tensor13,compliance_tensor14,compliance_tensor15,compliance_tensor20,compliance_tensor21,compliance_tensor22,compliance_tensor23,compliance_tensor24,compliance_tensor25,compliance_tensor30,compliance_tensor31,compliance_tensor32,compliance_tensor33,compliance_tensor34,compliance_tensor35,compliance_tensor40,compliance_tensor41,compliance_tensor42,compliance_tensor43,compliance_tensor44,compliance_tensor45,compliance_tensor50,compliance_tensor51,compliance_tensor52,compliance_tensor53,compliance_tensor54,compliance_tensor55,nsites,eij_max,piezoelectric_tensor00,piezoelectric_tensor01,piezoelectric_tensor02,piezoelectric_tensor03,piezoelectric_tensor04,piezoelectric_tensor05,piezoelectric_tensor10,piezoelectric_tensor11,piezoelectric_tensor12,piezoelectric_tensor13,piezoelectric_tensor14,piezoelectric_tensor15,piezoelectric_tensor20,piezoelectric_tensor21,piezoelectric_tensor22,piezoelectric_tensor23,piezoelectric_tensor24,piezoelectric_tensor25,v_max00,v_max01,v_max02,e_electronic00,e_electronic01,e_electronic02,e_electronic10,e_electronic11,e_electronic12,e_electronic20,e_electronic21,e_electronic22,e_total00,e_total01,e_total02,e_total10,e_total11,e_total12,e_total20,e_total21,e_total22,n,poly_electronic,poly_total
425,-33.43818007,-4.776882867142858,147.21894442283713,-0.9116747096428576,7,3,0.0741637736309499,0.3847999999999998,3.6842890438232,2.9959589,0,26.0,28.0,30.0,28.0,44.0,44.0,44.0,44.0,0.8,66.0,33.0,33.0,0.0,0.0,1.0,33.0,66.0,33.0,0.0,0.0,-1.0,33.0,33.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,1.0,-1.0,0.0,0.0,0.0,40.0,0.24,0.24,0.8,22.6,-8.1,-6.7,-0.0,-0.0,-0.6,-8.1,22.6,-6.7,0.0,0.0,0.6,-6.7,-6.7,20.4,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,27.3,0.0,0.0,-0.0,0.0,-0.0,0.0,27.3,0.0,-0.6,0.6,0.0,0.0,0.0,24.8,7,0.12957865265930188,0.0,0.0,0.0,0.02016499999999999,-0.128,0.0,0.0,0.0,0.0,0.128,0.02016499999999999,0.0,-0.072275,0.072275,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,8.750288,5e-06,-4.223906233756923e-22,-5e-06,8.750288,-6.475374973536363e-17,4.223906233756923e-22,-6.475374973536363e-17,7.983773,11.2531915,5e-06,-4.223906233756923e-22,-5e-06,11.2531915,-6.813583145672151e-19,11.245126,11.245126,11.245126,2.914581101976749,8.494783,11.250503
426,-53.93227752,-5.99247528,128.8797240155019,-3.692332672571111,9,3,0.0604356483333372,6.8422,4.775954295172155,7.7e-06,0,22.0,24.0,26.0,24.0,52.0,52.0,52.0,52.0,0.79,88.0,41.0,22.0,0.0,0.0,0.0,41.0,88.0,22.0,0.0,0.0,0.0,22.0,22.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.3,0.3,0.79,14.7,-6.4,-1.5,0.0,-0.0,0.0,-6.4,14.7,-1.5,0.0,0.0,0.0,-1.5,-1.5,8.8,-0.0,0.0,-0.0,-0.0,0.0,-0.0,60.1,0.0,0.0,-0.0,0.0,0.0,0.0,60.1,0.0,0.0,0.0,-0.0,-0.0,0.0,42.2,9,0.34518832330075605,0.24408501257679066,-0.24408499580796522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24408499580796522,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,2.27669357820528,-1.354555406729574e-07,0.0,-1.354555406729574e-07,2.2766934217946724,0.0,0.0,0.0,2.3827530000000006,5.77607219844833,-3.4365669099312157e-07,0.0,-3.4365669099312157e-07,5.776071801627708,0.0,16.3921,16.3921,16.3921,1.5205415701869684,2.3120466666666513,9.314748000025345
427,-60.19031351,-7.52378918875,86.47646697098143,-3.00790501278,8,3,0.0,4.4261,2.994110049042197,8.4e-06,1,43.0,49.0,54.0,49.0,68.0,78.0,87.0,78.0,1.55,219.0,49.0,57.0,0.0,0.0,0.0,49.0,84.0,26.0,0.0,0.0,0.0,57.0,26.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.24,0.24,1.55,5.5,-2.9,-1.1,-0.0,-0.0,-0.0,-2.9,13.9,-0.9,0.0,0.0,-0.0,-1.1,-0.9,4.9,0.0,-0.0,0.0,-0.0,0.0,0.0,41.5,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,14.5,0.0,-0.0,-0.0,0.0,-0.0,0.0,20.9,8,0.7558985337993454,-0.48522,-0.56719,-0.11933000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58013,0.0,0.0,0.0,0.0,0.040319999999999995,0.0,1.0,0.0,0.0,4.04184,0.0,0.0,0.0,3.663263,0.0,0.0,0.0,3.794673,13.608612,0.0,0.0,0.0,15.619648999999999,0.0,15.902033,15.902033,15.902033,1.957870952505978,3.833258666666666,15.043431333333332
428,-44.95622176,-5.61952772,65.80013416138463,-1.9297383402799992,8,3,0.0153498499999891,3.0069,5.1849969227500745,4.05e-06,1,89.0,91.0,92.0,91.0,172.0,174.0,177.0,174.0,0.18,296.0,91.0,124.0,0.0,0.0,0.0,91.0,263.0,125.0,0.0,0.0,0.0,124.0,125.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.28,0.28,0.18,4.1,-0.9,-1.1,0.0,0.0,0.0,-0.9,4.8,-1.4,0.0,0.0,0.0,-1.1,-1.4,3.7,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,8.6,8,2.252014085435524,0.0,0.0,0.0,0.0,0.0,1.13119,1.28589,1.84833,-0.0416,0.0,0.0,0.0,0.0,0.0,0.0,-0.37179,0.0,0.0,0.0,1.0,0.0,3.991232,0.0,0.0,0.0,3.955899,0.0,0.0,0.0,3.942408,16.000572,0.0,0.0,0.0,14.096397,0.0,10.566872,10.566872,10.566872,1.9907736352148797,3.963179666666667,13.554613666666667
429,-54.73470561,-5.473470561,136.22781224763224,-0.7690710308926662,10,3,0.0,1.8677,4.141311737454717,0.00052695,1,8.0,9.0,9.0,9.0,33.0,35.0,37.0,35.0,0.61,57.0,36.0,28.0,3.0,0.0,0.0,36.0,57.0,28.0,-3.0,0.0,0.0,28.0,28.0,35.0,0.0,0.0,0.0,3.0,-3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,3.0,10.0,0.38,0.38,0.61,36.4,-16.3,-15.7,-16.1,0.0,0.0,-16.3,36.4,-15.7,16.1,-0.0,0.0,-15.7,-15.7,52.7,-0.0,-0.0,-0.0,-16.1,16.1,0.0,132.3,0.0,-0.0,0.0,-0.0,-0.0,0.0,132.3,-32.2,0.0,0.0,-0.0,-0.0,-32.2,105.2,10,0.6310826000612009,0.0,0.0,0.0,0.0,0.23599502299426814,0.23699001104922182,0.2369900110492219,-0.2369899668895986,0.0,0.23599497902003397,0.0,0.0,0.14726001371988418,0.14725998628012615,-0.5957299999999999,0.0,0.0,0.0,-0.0,-0.0,-1.0,3.849849858681755,-6.212547216666309e-07,-6.41712458201055e-23,-6.212547216666309e-07,3.8498491413183267,1.330176035793534e-16,-6.41712458201055e-23,1.330176035793534e-16,2.5620789999999993,8.14917225952616,-1.315041347815793e-06,-1.3583452752102872e-22,-1.315041347815793e-06,8.149170741046644,-7.977017884182609e-16,15.871881999999994,15.871881999999994,15.871881999999994,1.8494844326640585,3.420592666666694,10.723408333524267
430,-34.20748027,-4.27593503375,152.3220375295547,-0.7800169034375002,8,4,0.0,0.3483,4.288661968644927,1.47e-05,0,32.0,35.0,37.0,35.0,71.0,71.0,71.0,71.0,0.72,101.0,58.0,56.0,0.0,0.0,0.0,58.0,101.0,56.0,0.0,0.0,0.0,56.0,56.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.29,0.29,0.72,16.7,-6.3,-5.9,-0.0,-0.0,-0.0,-6.3,16.7,-5.9,0.0,0.0,-0.0,-5.9,-5.9,16.7,0.0,-0.0,-0.0,-0.0,0.0,0.0,21.1,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,21.1,0.0,-0.0,-0.0,-0.0,-0.0,0.0,21.9,8,0.05141000000000001,0.0,0.0,0.0,0.05141000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.05141000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.007630000000000026,0.0,1.0,0.0,9.589079,0.0,0.0,0.0,9.589079,0.0,0.0,0.0,10.721126999999997,12.8852005,0.0,0.0,0.0,12.8852005,0.0,12.212578999999998,12.212578999999998,12.212578999999998,3.1569650510155056,9.966428333333333,12.660993333333332
431,-35.7612425,-4.4701553125,173.81532230192946,-1.0891341573958335,8,3,0.0,1.8992,3.801893009561081,1.2e-06,0,20.0,21.0,23.0,21.0,63.0,63.0,63.0,63.0,0.72,84.0,55.0,54.0,0.0,0.0,0.0,55.0,84.0,54.0,0.0,0.0,0.0,54.0,54.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.35,0.35,0.72,25.1,-8.9,-11.5,-0.0,0.0,-0.0,-8.9,25.1,-11.5,-0.0,-0.0,0.0,-11.5,-11.5,29.2,0.0,-0.0,0.0,-0.0,-0.0,0.0,37.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,37.0,0.0,-0.0,0.0,0.0,-0.0,0.0,32.0,8,0.29808999999999986,0.0,0.0,0.0,0.29808999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.29808999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.1069500000000001,0.0,1.0,0.0,5.862386,0.0,0.0,0.0,5.862386,0.0,0.0,0.0,5.521048000000002,8.433094500000001,0.0,0.0,0.0,8.433094500000001,0.0,8.164311000000001,8.164311000000001,8.164311000000001,2.3976252139704126,5.748606666666667,8.3435
432,-12.98970599,-3.2474264975,138.26178168678,-0.8773280741666665,4,2,0.0,2.362,3.648791210911923,3.46e-05,0,12.0,12.0,12.0,12.0,35.0,35.0,35.0,35.0,0.12,52.0,27.0,24.0,0.0,0.0,0.0,27.0,52.0,24.0,0.0,0.0,0.0,24.0,24.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.34,0.34,0.12,28.6,-11.8,-7.1,-0.0,-0.0,0.0,-11.8,28.6,-7.1,-0.0,0.0,0.0,-7.1,-7.1,23.7,0.0,0.0,-0.0,0.0,-0.0,0.0,93.8,0.0,-0.0,0.0,0.0,0.0,0.0,93.8,0.0,0.0,0.0,-0.0,0.0,0.0,80.9,4,0.2703795321395513,0.0,0.0,0.0,0.0,-0.10823498167570415,0.0,0.0,0.0,0.0,-0.10823502429589547,0.0,0.0,-0.10806997872239553,-0.10807002127761285,0.22303999999999982,0.0,0.0,0.0,0.0,0.0,-1.0,5.452495926472694,-7.525802180586704e-17,0.0,-7.525802180586704e-17,5.452498073527335,0.0,0.0,0.0,5.567002999999999,7.8439284556459885,-1.0826739580400618e-16,-5.646886315028669e-22,-1.0826739580400618e-16,7.8439315443861215,-1.8654755700467286e-40,8.314819999999997,8.314819999999997,8.314819999999997,2.3432169482714733,5.4906656666666755,8.000893333344036
433,-58.4591955,-5.314472318181818,196.72060021601533,-0.7150146975175751,11,5,0.0202421228409113,1.8005,3.6972598170314575,7.9e-06,0,8.0,9.0,10.0,9.0,6.0,9.0,11.0,9.0,2.34,64.0,3.0,3.0,0.0,0.0,0.0,3.0,14.0,-0.0,-0.0,0.0,0.0,3.0,-0.0,14.0,0.0,0.0,0.0,0.0,-0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.11,0.11,2.34,15.942182070893523,-3.0674246067929962,-3.0674246067929976,-1.0889119949054872e-16,-3.4276610496377957e-15,-4.446355299891508e-15,-3.0674246067929976,73.13096394986069,2.3512106352248208,6.168573555089504,-5.485336927272272e-16,-6.914344453106854e-15,-3.0674246067929976,2.3512106352248203,73.1309639498607,-6.168573555089501,-3.5451329302603623e-15,8.577682638418256e-17,-8.236884964902397e-17,6.168573555089503,-6.1685735550895,189.92963614017688,-8.029618952155721e-15,-5.891098052107888e-15,-3.4276610496377937e-15,-5.485336927272274e-16,-3.545132930260363e-15,-8.02961895215572e-15,109.31614502503854,1.01863353731526e-16,-4.446355299891507e-15,-6.9143444531068556e-15,8.577682638418238e-17,-5.8910980521078886e-15,1.01863353731526e-16,109.31614502503854,11,0.1032546025608544,0.0,0.045235,-0.045235,-0.08105000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0033899999999999902,0.01997,0.0,0.0,0.0,0.0,-0.01997,0.0033899999999999902,1.0,0.0,0.0,5.7088600000000005,0.0,0.0,0.0,4.401305999999999,0.0,0.0,0.0,4.401305999999999,6.331379,0.0,0.0,0.0,6.773180999999999,0.0,6.773180999999999,6.773180999999999,6.773180999999999,2.199353844503729,4.837157333333333,6.6259136666666665
434,-17.53062366,-2.92177061,298.1827738373855,-0.6682347166666668,6,2,0.0002003324999977,2.4543,5.134591412308309,6.66e-05,0,1.0,2.0,4.0,2.0,3.0,4.0,6.0,4.0,15.49,17.0,5.0,1.0,0.0,0.0,0.0,5.0,17.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.28,0.28,15.49,62.6,-15.5,-15.8,0.0,-0.0,-0.0,-15.5,62.6,-15.8,0.0,-0.0,-0.0,-15.8,-15.8,315.9,-0.0,0.0,0.0,0.0,0.0,-0.0,2355.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,2355.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,156.2,6,0.005325000852365338,0.0,0.0,0.0,0.0,0.005325000852365338,0.0,0.0,0.0,0.0,0.005324999129843634,0.0,0.0,0.0,0.0,-0.0019400000000000005,0.0,0.0,0.0,-1.0,0.0,0.0,5.665564916343363,-8.130647865476021e-17,0.0,-8.130647865476021e-17,5.6655630836566075,0.0,0.0,0.0,3.4273639999999994,21.930140046933165,-1.8581521126967267e-16,-9.486789433574719e-25,-1.8581521126967267e-16,21.93013295301088,-1.764651973446459e-23,3.8672689999999994,3.8672689999999994,3.8672689999999994,2.21799398857015,4.919497333333323,15.909180666648014
435,-23.83208382,-5.958020955,73.28913678456394,-1.6136070778125005,4,3,0.0,0.9184,3.911385050972925,1.85e-05,0,36.0,38.0,39.0,38.0,84.0,84.0,84.0,84.0,0.43,145.0,56.0,53.0,8.0,0.0,0.0,56.0,145.0,53.0,-8.0,0.0,0.0,53.0,53.0,148.0,0.0,0.0,0.0,8.0,-8.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,8.0,0.0,0.0,0.0,0.0,8.0,45.0,0.31,0.31,0.43,8.9,-2.8,-2.2,-3.0,-0.0,0.0,-2.8,8.9,-2.2,3.0,-0.0,0.0,-2.2,-2.2,8.4,-0.0,0.0,-0.0,-3.0,3.0,-0.0,35.2,0.0,-0.0,-0.0,-0.0,0.0,0.0,35.2,-6.0,0.0,0.0,-0.0,-0.0,-6.0,23.4,4,0.6821664710152712,0.0,0.0,0.0,0.0,-0.3118800283238633,-0.429000016745497,-0.429000016745497,0.4289999506934682,0.0,-0.31187998030448666,0.0,0.0,-0.31846002451624855,-0.31845997548376664,-0.22302,0.0,0.0,0.0,0.0,1.0,0.0,10.579696314464517,-1.4106934589364073e-06,0.0,-1.4106934589364073e-06,10.579694685535522,0.0,0.0,0.0,10.407153,24.463955883573227,-3.2620163663565904e-06,3.755786641410091e-19,-3.2620163663565904e-06,24.463952116920012,-2.1684040945732665e-19,13.300495,13.300495,13.300495,3.2437911975546982,10.522181333333345,20.742801000164413
436,-16.12932258,-4.032330645,69.8478648549954,-0.4302891746549999,4,4,0.0051865949999996,0.4074,2.2859077749437424,0.0,0,36.0,40.0,43.0,40.0,45.0,52.0,60.0,52.0,1.27,151.0,46.0,23.0,-13.0,0.0,0.0,46.0,151.0,23.0,13.0,0.0,0.0,23.0,23.0,53.0,0.0,0.0,0.0,-13.0,13.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-13.0,0.0,0.0,0.0,0.0,-13.0,53.0,0.2,0.2,1.27,8.0,-2.4,-2.4,3.5,0.0,0.0,-2.4,8.0,-2.4,-3.5,-0.0,-0.0,-2.4,-2.4,20.9,0.0,-0.0,-0.0,3.5,-3.5,0.0,28.9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,28.9,7.0,-0.0,-0.0,-0.0,-0.0,7.0,20.7,4,1.0459784328082486,0.0,0.0,0.0,0.0,0.1339500037906455,0.39116750722350335,0.39116750722350335,-0.3911674783335509,0.0,0.1339499938976723,0.0,0.0,-0.02683000099077461,-0.026829999009225725,1.0452899999999998,0.0,0.0,0.0,0.0,-0.0,-1.0,14.964251552597753,-9.57127228140564e-07,0.0,-9.57127228140564e-07,14.964250447402264,0.0,0.0,0.0,12.940628000000002,23.32935536152513,-1.4921669255762993e-06,3.9122776731140245e-21,-1.4921669255762993e-06,23.329353638518924,-2.2587544008950307e-21,23.328232,23.328232,23.328232,3.780173276451756,14.289710000000007,23.328980333348017
437,-12.30659845,-6.153299225,23.48046962203921,-0.6630181711899992,2,2,0.0053131175,1.9046000000000003,5.921365293060229,0.0,0,95.0,104.0,113.0,104.0,177.0,177.0,177.0,177.0,0.96,259.0,136.0,136.0,0.0,0.0,0.0,136.0,259.0,136.0,0.0,0.0,0.0,136.0,136.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.25,0.25,0.96,6.0,-2.1,-2.1,-0.0,0.0,0.0,-2.1,6.0,-2.1,0.0,0.0,0.0,-2.1,-2.1,6.0,0.0,0.0,0.0,-0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,6.8,2,0.12861999999999987,0.0,0.0,0.0,0.12861999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.12861999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.12861999999999987,1.0,0.0,0.0,6.074597999999997,0.0,0.0,0.0,6.074597999999997,0.0,0.0,0.0,6.074597999999997,10.971456333333332,0.0,0.0,0.0,10.97145633333333,0.0,10.971456333333332,10.971456333333332,10.971456333333332,2.4646699576211004,6.074597999999997,10.97145633333333
438,-20.39001019,-6.796670063333334,58.51138849215193,-0.690064260000001,3,3,0.0,0.5202,7.623580700345458,7.5e-06,0,73.0,73.0,73.0,73.0,152.0,152.0,152.0,152.0,0.01,243.0,106.0,106.0,0.0,0.0,0.0,106.0,243.0,106.0,0.0,0.0,0.0,106.0,106.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.29,0.29,0.01,5.6,-1.7,-1.7,-0.0,0.0,0.0,-1.7,5.6,-1.7,0.0,-0.0,-0.0,-1.7,-1.7,5.6,0.0,0.0,0.0,-0.0,0.0,0.0,13.3,0.0,0.0,0.0,-0.0,0.0,0.0,13.3,0.0,0.0,-0.0,0.0,0.0,0.0,13.3,3,0.007466666666666673,0.0,0.0,0.0,-0.007466666666666673,0.0,0.0,0.0,0.0,0.0,0.0,-0.00746666666666667,0.0,0.0,0.0,0.0,0.0,0.0,-0.007466666666666673,0.0,1.0,0.0,21.96650900000003,0.0,0.0,0.0,21.96650900000003,0.0,0.0,0.0,21.96650900000003,27.352014000000025,0.0,0.0,0.0,27.352014000000025,0.0,27.352014000000025,27.352014000000025,27.352014000000025,4.686844247465455,21.96650900000003,27.352014000000025
439,-38.84468353,-4.85558544125,214.6684057425083,-0.2645103149999999,8,3,0.0,1.58,6.8224851480301805,0.0004742,0,20.0,20.0,20.0,20.0,29.0,29.0,29.0,29.0,0.0,56.0,15.0,15.0,0.0,0.0,0.0,15.0,56.0,15.0,0.0,0.0,0.0,15.0,15.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.22,0.22,0.0,20.4,-4.4,-4.4,0.0,0.0,-0.0,-4.4,20.4,-4.4,0.0,0.0,0.0,-4.4,-4.4,20.4,0.0,0.0,0.0,0.0,0.0,0.0,50.8,0.0,0.0,0.0,0.0,0.0,0.0,50.8,0.0,-0.0,0.0,0.0,0.0,0.0,50.8,8,0.06476,0.0,0.0,0.0,0.06476,0.0,0.0,0.0,0.0,0.0,0.0,0.06476,0.0,0.0,0.0,0.0,0.0,0.0,0.06476,1.0,0.0,0.0,9.134331999999999,0.0,0.0,0.0,9.134331999999999,0.0,0.0,0.0,9.134331999999999,9.685128666666666,0.0,0.0,0.0,9.685128666666666,0.0,9.685128666666666,9.685128666666666,9.685128666666666,3.02230574231,9.134331999999999,9.685128666666666
440,-83.64719043,-8.364719043,140.5461000518063,-3.197958608311517,10,5,0.1167899071666678,1.0456999999999992,7.184819598001877,4.99997,1,-405.0,-210.0,-16.0,-210.0,141.0,141.0,141.0,141.0,-4.8,238.0,92.0,92.0,0.0,0.0,0.0,92.0,238.0,92.0,0.0,0.0,0.0,92.0,92.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.0,1.99,1.99,-4.8,5.358430949651181,-1.4950066301789067,-1.4950062676993687,3.624790727331411e-07,-3.897612663377749e-06,-1.5607003629549995e-13,-1.495006630178907,5.358430949651172,-1.495006267700171,-1.2992043238066747e-06,1.0874371307796874e-06,2.368736350698495e-13,-1.4950062676993685,-1.495006267700171,5.358428351242025,1.969770120555578e-06,5.909309891902603e-06,-5.408765164734415e-13,3.62479072733141e-07,-1.299204323806674e-06,1.9697701205555776e-06,-13.258204895972748,-6.545358148055455e-13,4.821874196402055e-06,-3.897612663377748e-06,1.087437130779689e-06,5.9093098919026024e-06,-6.545358147311001e-13,-13.258204895968674,1.607291528011665e-06,-1.5607003636570552e-13,2.3687363511509103e-13,-5.408765164795079e-13,4.821874196402052e-06,1.607291528011664e-06,-13.258208110552422,10,0.11876999999999988,0.0,0.0,0.0,-0.11876999999999988,0.0,0.0,0.0,0.0,0.0,0.0,-0.11876999999999983,0.0,0.0,0.0,0.0,0.0,0.0,-0.11876999999999986,1.0,0.0,0.0,5.287487,0.0,0.0,0.0,5.287487,0.0,0.0,0.0,5.287487,11.884157000000004,0.0,0.0,0.0,11.884157,0.0,11.884157,11.884157,11.884157,2.299453630756663,5.287487,11.884157000000002
441,-8.46218843,-1.410364738333333,291.90170799772346,-0.2931490216666666,6,2,0.0207910618750002,2.5784,5.169871713786026,0.0,0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.23,8.0,2.0,2.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.23,0.23,2.23,153.5,-8.0,-123.0,0.0,0.0,0.0,-8.0,246.3,-134.1,0.0,0.0,0.0,-123.0,-134.1,538.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.5,0.0,0.0,0.0,0.0,0.0,0.0,297.7,0.0,0.0,0.0,0.0,0.0,0.0,399.9,6,0.08290503301971476,0.0,0.0,0.0,0.0,0.0,-0.05476999999999999,0.011469999999999998,-0.08205999999999997,-0.0027999999999999965,0.0,0.0,0.0,0.0,0.0,0.0,-0.06362999999999998,0.0,0.0,0.0,0.0,1.0,4.42849,0.0,0.0,0.0,4.177453999999998,0.0,0.0,0.0,3.3879889999999984,10.221844,0.0,0.0,0.0,4.9239039999999985,0.0,12.417083999999996,12.417083999999996,12.417083999999996,1.99949435274688,3.997977666666665,9.187610666666664
442,-55.55580787,-4.629650655833333,257.0515202585309,-1.5612083056250003,12,3,0.0022492391666704,1.529,5.505603093006621,0.0018278,1,13.0,16.0,18.0,16.0,36.0,37.0,37.0,37.0,1.77,52.0,26.0,25.0,0.0,0.0,0.0,26.0,61.0,11.0,0.0,0.0,0.0,25.0,11.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.31,0.31,1.77,27.5,-10.8,-6.0,0.0,0.0,0.0,-10.8,20.9,0.5,0.0,0.0,0.0,-6.0,0.5,11.9,0.0,0.0,0.0,0.0,0.0,0.0,144.4,0.0,0.0,0.0,0.0,0.0,0.0,46.3,0.0,0.0,0.0,0.0,0.0,0.0,81.8,12,3.386161860248265,0.0,0.0,0.0,0.0,-0.08981999999999998,0.0,0.0,0.0,0.0,0.04828999999999999,0.0,0.0,-2.7808299999999986,1.9274299999999993,0.13449999999999993,0.0,0.0,0.0,0.0,1.0,0.0,4.324832,0.0,0.0,0.0,4.185628999999999,0.0,0.0,0.0,4.354804999999999,15.062218999999999,0.0,0.0,0.0,101.22543299999998,0.0,67.88383299999998,67.88383299999998,67.88383299999998,2.0708505498948977,4.288422,61.39049499999999
